date,trade,sell,buy
20160706,17,7,10
20160707,22,11,11
20160708,21,14,7
20160711,23,15,8
20160712,23,16,7
20160713,23,16,7
20160714,22,10,12
20160715,22,13,9
20160718,20,10,10
20160719,24,14,10
20160720,23,14,9
20160721,24,16,8
20160722,25,15,10
20160725,23,16,7
20160726,23,17,6
20160727,18,12,6
20160728,23,12,11
20160729,26,14,12
20160801,24,17,7
20160802,20,12,8
20160803,19,8,11
20160804,22,14,8
20160805,22,15,7
20160808,18,10,8
20160809,19,9,10
20160810,17,8,9
20160811,21,15,6
20160812,20,10,10
20160815,23,13,10
20160816,21,12,9
20160817,19,10,9
20160818,23,12,11
20160819,23,14,9
20160822,16,7,9
20160823,21,14,7
20160824,18,9,9
20160825,20,9,11
20160826,21,15,6
20160829,18,11,7
20160830,17,8,9
20160831,18,9,9
20160901,19,12,7
20160902,19,13,6
20160906,20,13,7
20160907,19,11,8
20160908,22,10,12
20160909,17,11,6
20160912,18,8,10
20160913,20,9,11
20160914,23,13,10
20160915,21,12,9
20160916,20,11,9
20160919,20,12,8
20160920,21,11,10
20160921,21,13,8
20160922,17,9,8
20160923,19,9,10
20160926,22,12,10
20160927,21,11,10
20160928,21,13,8
20160929,20,12,8
20160930,20,8,12
20161003,19,8,11
