date,trade,sell,buy
20160406,21,7,14
20160407,21,8,13
20160408,21,10,11
20160411,24,7,17
20160412,24,12,12
20160413,24,10,14
20160414,22,11,11
20160415,23,8,15
20160418,22,12,10
20160419,22,7,15
20160420,21,7,14
20160421,21,7,14
20160422,22,11,11
20160425,25,10,15
20160426,26,9,17
20160427,22,9,13
20160428,24,7,17
20160429,24,10,14
20160502,23,7,16
20160503,23,8,15
20160504,21,8,13
20160505,21,8,13
20160506,17,9,8
20160509,21,11,10
20160510,18,5,13
20160511,23,8,15
20160512,24,8,16
20160513,22,9,13
20160516,19,5,14
20160517,19,9,10
20160518,24,8,16
20160519,19,6,13
20160520,24,10,14
20160523,21,7,14
20160524,20,6,14
20160525,22,9,13
20160526,18,6,12
20160527,19,7,12
20160531,21,7,14
20160601,22,7,15
20160602,23,9,14
20160603,22,9,13
20160606,20,7,13
20160607,22,9,13
20160608,19,9,10
20160609,21,9,12
20160610,18,6,12
20160613,24,9,15
20160614,22,7,15
20160615,22,10,12
20160616,23,9,14
20160617,21,7,14
20160620,20,6,14
20160621,22,4,18
20160622,19,6,13
20160623,19,9,10
20160624,21,6,15
20160627,21,7,14
20160628,22,6,16
20160629,20,9,11
20160630,21,6,15
20160701,22,8,14
20160705,19,10,9
