date,trade,sell,buy
20160706,23,8,15
20160707,23,8,15
20160708,23,8,15
20160711,23,8,15
20160712,23,8,15
20160713,23,8,15
20160714,23,8,15
20160715,23,8,15
20160718,23,8,15
20160719,23,8,15
20160720,23,8,15
20160721,23,8,15
20160722,23,8,15
20160725,23,8,15
20160726,23,8,15
20160727,23,8,15
20160728,23,8,15
20160729,23,8,15
20160801,23,8,15
20160802,23,8,15
20160803,23,8,15
20160804,23,8,15
20160805,23,8,15
20160808,23,8,15
20160809,23,8,15
20160810,23,8,15
20160811,23,8,15
20160812,23,8,15
20160815,22,7,15
20160816,22,7,15
20160817,21,6,15
20160818,21,6,15
20160819,21,6,15
20160822,20,5,15
20160823,20,5,15
20160824,19,4,15
20160825,19,5,14
20160826,19,5,14
20160829,19,5,14
20160830,19,5,14
20160831,19,5,14
20160901,19,5,14
20160902,19,5,14
20160906,19,5,14
20160907,19,5,14
20160908,19,5,14
20160909,19,5,14
20160912,19,5,14
20160913,19,5,14
20160914,19,5,14
20160915,19,5,14
20160916,19,5,14
20160919,19,5,14
20160920,19,5,14
20160921,19,5,14
20160922,19,5,14
20160923,19,5,14
20160926,19,5,14
20160927,19,5,14
20160928,18,4,14
20160929,18,4,14
20160930,18,4,14
20161003,18,4,14
