date,trade,sell,buy
20191007,16,0,16
20191008,16,16,0
20191009,0,0,0
20191010,0,0,0
20191011,0,0,0
20191014,0,0,0
20191015,0,0,0
20191016,0,0,0
20191017,0,0,0
20191018,0,0,0
20191021,0,0,0
20191022,0,0,0
20191023,0,0,0
20191024,0,0,0
20191025,0,0,0
20191028,0,0,0
20191029,0,0,0
20191030,0,0,0
20191031,0,0,0
20191101,0,0,0
20191104,0,0,0
20191105,0,0,0
20191106,0,0,0
20191107,0,0,0
20191108,0,0,0
20191111,0,0,0
20191112,0,0,0
20191113,17,0,17
20191114,17,17,0
20191115,0,0,0
20191118,0,0,0
20191119,0,0,0
20191120,0,0,0
20191121,0,0,0
20191122,0,0,0
20191125,0,0,0
20191126,0,0,0
20191127,0,0,0
20191129,0,0,0
20191202,0,0,0
20191203,0,0,0
20191204,0,0,0
20191205,0,0,0
20191206,0,0,0
20191209,0,0,0
20191210,0,0,0
20191211,0,0,0
20191212,0,0,0
20191213,0,0,0
20191216,0,0,0
20191217,0,0,0
20191218,0,0,0
20191219,0,0,0
20191220,0,0,0
20191223,0,0,0
20191224,0,0,0
20191226,0,0,0
20191227,0,0,0
20191230,0,0,0
20191231,0,0,0
20200102,0,0,0
20200103,0,0,0
20200106,0,0,0
