Date,Close
2009-01-02,69341.66666666667
2009-01-05,69313.63333333333
2009-01-06,70289.7
2009-01-07,71864.8
2009-01-08,70119.86666666667
2009-01-09,68862.13333333333
2009-01-12,67357.03333333334
2009-01-13,67381.26666666666
2009-01-14,68589.13333333333
2009-01-15,64891.4
2009-01-16,66383.3
2009-01-19,66971.8
2009-01-20,65476.63333333333
2009-01-21,64253.26666666667
2009-01-22,64705.73333333333
2009-01-23,63653.73333333333
2009-01-28,67139.13333333333
2009-01-29,67964.2
2009-01-30,67156.83333333333
2009-02-02,66672.53333333334
2009-02-03,67088.86666666667
2009-02-04,68712.83333333333
2009-02-05,68424.63333333333
2009-02-06,70112.4
2009-02-09,69520.96666666666
2009-02-10,69344.7
2009-02-11,68329.83333333333
2009-02-12,67585.76666666666
2009-02-13,68704.93333333333
2009-02-16,68017.63333333333
2009-02-17,65889.73333333334
2009-02-18,65164.066666666666
2009-02-19,64613.666666666664
2009-02-20,62869.333333333336
2009-02-23,64634.13333333333
2009-02-24,62839.03333333333
2009-02-25,63240.8
2009-02-26,62425.933333333334
2009-02-27,62104.23333333333
2009-03-02,59731.6
2009-03-03,60674.066666666666
2009-03-04,62238.1
2009-03-05,62497.6
2009-03-06,62665.9
2009-03-09,63740.1
2009-03-10,64604.6
2009-03-11,66453.56666666667
2009-03-12,66822.26666666666
2009-03-13,66741.8
2009-03-16,66679.6
2009-03-17,68076.5
2009-03-18,67924.86666666667
2009-03-19,67379.3
2009-03-20,68465.7
2009-03-23,70259.8
2009-03-24,71331.46666666666
2009-03-25,71655.96666666666
2009-03-26,72021.86666666667
2009-03-27,71716.5
2009-03-30,69825.26666666666
2009-03-31,69960.66666666667
2009-04-01,71854.36666666667
2009-04-02,73493.76666666666
2009-04-03,73630.33333333333
2009-04-06,74047.73333333334
2009-04-07,74259.6
2009-04-08,72447.56666666667
2009-04-09,75170.56666666667
2009-04-10,75834.8
2009-04-13,76125.66666666667
2009-04-14,76655.8
2009-04-15,77098.2
2009-04-16,77289.83333333333
2009-04-17,76908.13333333333
2009-04-20,77392.4
2009-04-21,77277.76666666666
2009-04-22,77864.73333333334
2009-04-23,79046.73333333334
2009-04-24,78876.13333333333
2009-04-27,77897.03333333334
2009-04-28,76066.93333333333
2009-04-29,78026.33333333333
2009-04-30,79574.53333333334
2009-05-04,80844.76666666666
2009-05-06,81028.5
2009-05-07,81532.8
2009-05-08,82484.76666666666
2009-05-11,82582.6
2009-05-12,82981.63333333333
2009-05-13,83678.4
2009-05-14,81491.03333333334
2009-05-15,81932.56666666667
2009-05-18,81658.0
2009-05-19,83856.63333333333
2009-05-20,84589.4
2009-05-21,83817.83333333333
2009-05-22,82839.9
2009-05-25,82595.03333333334
2009-05-26,81451.4
2009-05-27,81526.33333333333
2009-05-28,83351.23333333334
2009-05-29,85439.53333333334
2009-06-01,86799.93333333333
2009-06-02,86190.73333333334
2009-06-03,86067.73333333334
2009-06-04,83495.4
2009-06-05,83955.43333333333
2009-06-08,84159.33333333333
2009-06-09,82689.33333333333
2009-06-10,85364.2
2009-06-11,85581.03333333334
2009-06-12,86620.9
2009-06-15,85696.6
2009-06-16,85137.36666666667
2009-06-17,84057.86666666667
2009-06-18,82851.0
2009-06-19,84086.1
2009-06-22,84429.8
2009-06-23,81629.0
2009-06-24,82249.4
2009-06-25,84520.53333333334
2009-06-26,85408.23333333334
2009-06-29,85271.3
2009-06-30,85464.7
2009-07-01,85865.1
2009-07-02,85909.13333333333
2009-07-03,85927.63333333333
2009-07-06,86634.4
2009-07-07,86758.9
2009-07-08,86289.96666666666
2009-07-09,85377.5
2009-07-10,85154.33333333333
2009-07-13,82603.9
2009-07-14,83156.93333333333
2009-07-15,84650.93333333333
2009-07-16,85110.46666666666
2009-07-17,85727.73333333334
2009-07-20,87486.8
2009-07-21,88089.0
2009-07-22,88410.66666666667
2009-07-23,88603.93333333333
2009-07-24,89183.23333333334
2009-07-27,90246.56666666667
2009-07-28,89927.2
2009-07-29,88712.13333333333
2009-07-30,89714.86666666667
2009-07-31,91720.76666666666
2009-08-03,93031.13333333333
2009-08-04,93750.6
2009-08-05,92601.96666666666
2009-08-06,93484.5
2009-08-07,93117.83333333333
2009-08-10,93554.3
2009-08-11,94052.46666666666
2009-08-12,93611.96666666666
2009-08-13,93199.13333333333
2009-08-14,94020.46666666666
2009-08-17,91896.6
2009-08-18,92250.53333333334
2009-08-19,91772.73333333334
2009-08-20,94259.86666666667
2009-08-21,95078.13333333333
2009-08-24,96644.9
2009-08-25,95831.46666666666
2009-08-26,96559.53333333334
2009-08-27,96036.66666666667
2009-08-28,97165.86666666667
2009-08-31,95437.9
2009-09-01,97505.23333333334
2009-09-02,97530.7
2009-09-03,97556.0
2009-09-04,97394.2
2009-09-07,98242.76666666666
2009-09-08,100446.5
2009-09-09,100305.63333333333
2009-09-10,101896.06666666667
2009-09-11,101606.7
2009-09-14,101318.23333333334
2009-09-15,103484.13333333333
2009-09-16,105942.53333333334
2009-09-17,105646.23333333334
2009-09-18,105189.7
2009-09-21,104926.3
2009-09-22,107755.16666666667
2009-09-23,108065.93333333333
2009-09-24,107697.83333333333
2009-09-25,108327.46666666666
2009-09-28,106924.26666666666
2009-09-29,107066.93333333333
2009-09-30,105978.23333333334
2009-10-01,104109.43333333333
2009-10-05,101951.96666666666
2009-10-06,101298.8
2009-10-07,101709.96666666666
2009-10-08,102780.13333333333
2009-10-09,104566.13333333333
2009-10-12,103440.93333333333
2009-10-13,101999.13333333333
2009-10-14,104094.26666666666
2009-10-15,104817.56666666667
2009-10-16,104269.13333333333
2009-10-19,105003.2
2009-10-20,105210.4
2009-10-21,105593.33333333333
2009-10-22,103084.46666666666
2009-10-23,104174.73333333334
2009-10-26,106074.0
2009-10-27,106821.13333333333
2009-10-28,103344.06666666667
2009-10-29,101307.16666666667
2009-10-30,100441.76666666666
2009-11-02,98934.13333333333
2009-11-03,97693.3
2009-11-04,100278.9
2009-11-05,98484.83333333333
2009-11-06,100728.46666666666
2009-11-09,101488.36666666667
2009-11-10,102039.06666666667
2009-11-11,103092.53333333334
2009-11-12,100923.6
2009-11-13,101653.36666666667
2009-11-16,102867.1
2009-11-17,102039.96666666666
2009-11-18,103359.06666666667
2009-11-19,105141.13333333333
2009-11-20,104893.86666666667
2009-11-23,104623.96666666666
2009-11-24,104109.1
2009-11-25,105195.0
2009-11-26,105595.2
2009-11-27,101131.3
2009-11-30,102715.8
2009-12-01,103680.76666666666
2009-12-02,105360.56666666667
2009-12-03,107135.33333333333
2009-12-04,108216.66666666667
2009-12-07,107674.23333333334
2009-12-08,107476.4
2009-12-09,107314.26666666666
2009-12-10,109042.56666666667
2009-12-11,108456.2
2009-12-14,108943.33333333333
2009-12-15,108819.26666666666
2009-12-16,108343.83333333333
2009-12-17,107112.73333333334
2009-12-18,106808.3
2009-12-21,106638.16666666667
2009-12-22,107301.36666666667
2009-12-23,108439.1
2009-12-24,109794.36666666667
2009-12-28,109461.03333333334
2009-12-29,109251.06666666667
2009-12-30,110185.83333333333
2010-01-04,110186.56666666667
2010-01-05,109228.16666666667
2010-01-06,108306.1
2010-01-07,106377.76666666666
