date,trade,sell,buy
20161004,24,17,7
20161005,24,12,12
20161006,24,9,15
20161007,25,11,14
20161010,21,11,10
20161011,18,11,7
20161012,19,8,11
20161013,23,9,14
20161014,24,11,13
20161017,25,15,10
20161018,24,12,12
20161019,22,11,11
20161020,25,10,15
20161021,24,11,13
20161024,22,12,10
20161025,23,7,16
20161026,20,9,11
20161027,23,13,10
20161028,25,13,12
20161031,25,11,14
20161101,23,10,13
20161102,22,12,10
20161103,19,8,11
20161104,23,14,9
20161107,20,11,9
20161108,23,15,8
20161109,23,9,14
20161110,22,11,11
20161111,21,11,10
20161114,23,16,7
20161115,21,13,8
20161116,26,10,16
20161117,24,8,16
20161118,23,8,15
20161121,22,14,8
20161122,23,9,14
20161123,20,13,7
20161125,23,12,11
20161128,23,10,13
20161129,21,7,14
20161130,24,11,13
20161201,24,11,13
20161202,22,10,12
20161205,24,11,13
20161206,23,11,12
20161207,21,14,7
20161208,24,15,9
20161209,24,10,14
20161212,24,10,14
20161213,22,13,9
20161214,23,10,13
20161215,23,15,8
20161216,23,9,14
20161219,20,11,9
20161220,24,11,13
20161221,24,14,10
20161222,24,11,13
20161223,21,12,9
20161227,24,9,15
20161228,22,10,12
20161229,21,12,9
20161230,24,13,11
20170103,22,12,10
