date,trade,sell,buy
20200521,22,5,17
20200522,21,4,17
20200525,23,5,18
20200526,22,4,18
20200527,25,5,20
20200528,23,6,17
20200529,22,5,17
20200601,21,5,16
20200602,23,5,18
20200603,24,6,18
20200604,23,5,18
20200605,19,7,12
20200608,23,3,20
20200609,22,2,20
20200610,23,2,21
20200611,24,4,20
20200612,23,4,19
20200615,22,5,17
20200616,18,3,15
20200617,21,4,17
20200618,22,4,18
20200619,21,7,14
20200622,22,5,17
20200623,21,3,18
20200624,19,4,15
20200625,18,4,14
20200626,18,2,16
20200629,17,4,13
20200630,21,2,19
20200701,17,1,16
20200702,24,4,20
20200703,20,3,17
20200706,20,3,17
20200707,18,1,17
20200708,23,2,21
20200709,19,2,17
20200710,22,4,18
20200713,23,4,19
20200714,21,0,21
20200715,22,1,21
20200716,19,2,17
20200717,18,3,15
20200720,17,3,14
20200721,21,1,20
20200722,21,1,20
20200723,16,2,14
20200724,18,2,16
20200727,16,1,15
20200728,16,2,14
20200729,21,2,19
20200730,23,2,21
20200731,19,2,17
20200803,24,3,21
20200804,21,0,21
20200805,23,4,19
20200806,19,3,16
20200807,18,3,15
20200810,20,3,17
20200811,19,1,18
20200812,21,3,18
20200813,16,2,14
20200814,22,2,20
