date,trade,sell,buy
20170112,13,2,11
20170113,16,3,13
20170116,18,1,17
20170117,19,2,17
20170118,17,4,13
20170119,15,0,15
20170120,14,1,13
20170123,17,2,15
20170124,17,3,14
20170125,17,2,15
20170126,19,2,17
20170131,16,1,15
20170201,16,3,13
20170202,21,3,18
20170203,17,3,14
20170206,18,0,18
20170207,24,1,23
20170208,18,4,14
20170209,16,1,15
20170210,17,2,15
20170213,17,1,16
20170214,18,2,16
20170215,17,3,14
20170216,17,2,15
20170217,17,3,14
20170220,17,1,16
20170221,17,2,15
20170222,17,1,16
20170223,20,4,16
20170224,15,3,12
20170227,16,2,14
20170228,19,3,16
20170302,16,2,14
20170303,15,2,13
20170306,16,2,14
20170307,20,2,18
20170308,16,3,13
20170309,19,2,17
20170310,15,1,14
20170313,19,3,16
20170314,16,2,14
20170315,14,4,10
20170316,14,1,13
20170317,16,2,14
20170320,15,1,14
20170321,15,1,14
20170322,18,3,15
20170323,17,2,15
20170324,15,3,12
20170327,16,2,14
20170328,15,3,12
20170329,16,0,16
20170330,18,3,15
20170331,16,0,16
20170403,16,1,15
20170404,16,1,15
20170405,16,1,15
20170406,17,0,17
20170407,19,1,18
20170410,19,5,14
20170411,19,1,18
20170412,18,4,14
