date,trade,sell,buy
20160106,15,0,15
20160107,16,2,14
20160108,17,0,17
20160111,18,3,15
20160112,12,2,10
20160113,17,3,14
20160114,20,2,18
20160115,19,2,17
20160118,21,5,16
20160119,22,4,18
20160120,20,3,17
20160121,18,4,14
20160122,17,4,13
20160125,19,7,12
20160126,18,3,15
20160127,16,6,10
20160128,16,3,13
20160129,19,4,15
20160201,17,3,14
20160202,20,5,15
20160203,18,3,15
20160204,15,4,11
20160205,16,3,13
20160211,17,3,14
20160212,17,3,14
20160215,17,1,16
20160216,17,1,16
20160217,17,3,14
20160218,15,3,12
20160219,18,3,15
20160222,18,2,16
20160223,19,2,17
20160224,20,6,14
20160225,16,2,14
20160226,15,3,12
20160229,15,2,13
20160302,17,4,13
20160303,17,3,14
20160304,15,3,12
20160307,18,3,15
20160308,17,4,13
20160309,17,4,13
20160310,19,4,15
20160311,15,2,13
20160314,16,3,13
20160315,17,2,15
20160316,18,2,16
20160317,18,3,15
20160318,17,1,16
20160321,15,2,13
20160322,18,4,14
20160323,17,1,16
20160324,20,3,17
20160325,18,1,17
20160328,19,4,15
20160329,17,3,14
20160330,15,1,14
20160331,17,1,16
20160401,18,1,17
20160404,16,3,13
20160405,19,3,16
20160406,17,0,17
