date,trade,sell,buy
20200521,22,7,15
20200522,24,7,17
20200525,21,7,14
20200526,18,6,12
20200527,22,8,14
20200528,20,6,14
20200529,21,9,12
20200601,20,7,13
20200602,21,6,15
20200603,22,8,14
20200604,22,7,15
20200605,23,8,15
20200608,23,10,13
20200609,21,6,15
20200610,21,6,15
20200611,21,7,14
20200612,22,7,15
20200615,22,7,15
20200616,22,7,15
20200617,21,8,13
20200618,21,8,13
20200619,23,8,15
20200622,21,6,15
20200623,19,7,12
20200624,21,7,14
20200625,23,7,16
20200626,20,7,13
20200629,21,8,13
20200630,20,7,13
20200701,21,7,14
20200702,20,6,14
20200703,23,9,14
20200706,20,8,12
20200707,20,7,13
20200708,22,7,15
20200709,21,7,14
20200710,21,7,14
20200713,22,7,15
20200714,24,7,17
20200715,20,7,13
20200716,20,8,12
20200717,19,5,14
20200720,22,6,16
20200721,19,5,14
20200722,19,5,14
20200723,20,5,15
20200724,19,6,13
20200727,19,5,14
20200728,20,6,14
20200729,20,5,15
20200730,19,6,13
20200731,20,5,15
20200803,19,6,13
20200804,19,7,12
20200805,19,7,12
20200806,21,6,15
20200807,22,8,14
20200810,19,5,14
20200811,19,6,13
20200812,22,6,16
20200813,20,7,13
20200814,20,7,13
