date,trade,sell,buy
20170414,23,10,13
20170417,18,6,12
20170418,20,7,13
20170419,21,6,15
20170420,21,8,13
20170421,20,8,12
20170424,19,6,13
20170425,21,7,14
20170426,20,6,14
20170427,17,6,11
20170428,19,5,14
20170502,16,7,9
20170504,18,5,13
20170508,20,6,14
20170510,20,8,12
20170511,20,6,14
20170512,19,8,11
20170515,20,6,14
20170516,18,6,12
20170517,17,7,10
20170518,19,6,13
20170519,18,4,14
20170522,21,6,15
20170523,20,7,13
20170524,19,6,13
20170525,20,7,13
20170526,20,7,13
20170529,20,6,14
20170530,18,4,14
20170531,18,8,10
20170601,18,4,14
20170602,17,6,11
20170605,20,8,12
20170607,19,6,13
20170608,18,5,13
20170609,18,5,13
20170612,20,5,15
20170613,17,5,12
20170614,17,5,12
20170615,19,5,14
20170616,18,3,15
20170619,19,5,14
20170620,17,4,13
20170621,17,5,12
20170622,16,4,12
20170623,19,3,16
20170626,18,4,14
20170627,16,4,12
20170628,17,4,13
20170629,16,3,13
20170630,17,3,14
20170703,18,4,14
20170704,17,3,14
20170705,17,4,13
20170706,17,4,13
20170707,16,3,13
20170710,17,3,14
20170711,17,3,14
20170712,17,3,14
20170713,20,6,14
20170714,18,3,15
20170717,14,4,10
